neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,host_is_superhost,host_response_rate,host_acceptance_rate,host_response_time,host_listings_count,instant_bookable,availability_30,availability_60,availability_90,availability_365,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,reviews_per_month,price,city,bathrooms,amenities_count,occupancy_q1,occupancy_q2,occupancy_q3,occupancy_q4,occupancy_autumn,occupancy_spring,occupancy_summer,occupancy_winter,occupancy_rate,occupancy_weekday,occupancy_weekend,total_reviews,days_since_last_review,listing_age_days,reviews_last_6m
Shinjuku Ku,35.70939,139.724,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,1.0,0.98,within an hour,48.0,1,0,3,33,115,1,365,49,17,4.88,4.86,4.82,4.73,1.55,95.6226,Tokyo,1.0,31,0.1333333333333333,1.0,1.0,0.5978260869565217,0.934065934065934,0.7934782608695652,1.0,0.0,0.5506849315068494,0.6819923371647509,0.6923076923076923,49.0,238.0,1160.0,0.0
Ota Ku,35.56103,139.72779,Entire rental unit,Entire home/apt,4,1.0,3.0,0.0,1.0,1.0,Unknown,15.0,0,23,53,83,83,2,365,23,12,4.78,4.96,4.7,4.78,1.08,64.573,Tokyo,1.0,10,1.0,1.0,1.0,0.0978260869565217,0.3956043956043956,1.0,1.0,0.6888888888888889,0.5506849315068494,0.7662835249042146,0.7884615384615384,23.0,274.0,850.0,0.0
Kita Ku,35.7392043,139.7475971,Entire rental unit,Entire home/apt,5,2.0,3.0,1.0,1.0,1.0,within an hour,31.0,1,4,11,40,115,2,365,36,4,4.81,4.89,4.86,4.64,1.7,128.216,Tokyo,1.0,42,0.1999999999999999,1.0,1.0,0.5326086956521738,0.8681318681318682,0.6956521739130435,1.0,0.1666666666666666,0.5506849315068494,0.6934865900383143,0.6634615384615384,36.0,231.0,845.0,0.0
Justicia,40.42231,-3.69924,Entire rental unit,Entire home/apt,2,1.0,2.0,0.0,1.0,0.99,within an hour,1.0,0,0,12,22,107,1,1125,118,6,4.58,4.69,4.93,4.47,2.43,137.0,Madrid,1.0,30,1.0,0.9010989010989012,0.1739130434782608,0.7608695652173914,0.7142857142857143,1.0,0.2282608695652174,0.8888888888888888,0.3315068493150684,0.7049808429118773,0.7115384615384616,,,,
Taito Ku,35.72466,139.79475,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,1.0,1.0,within an hour,55.0,1,12,38,68,343,3,365,4,4,4.5,4.75,3.75,4.5,0.37,59.0302,Tokyo,1.0,32,0.0,0.0,0.0,0.2391304347826086,0.2417582417582418,0.0,0.0,0.0,0.5506849315068494,0.0498084291187739,0.0865384615384615,4.0,354.0,533.0,0.0
Orcasur,40.36996631106313,-3.7030398500494046,Entire rental unit,Entire home/apt,4,2.0,2.0,0.0,0.98,1.0,within an hour,11.0,1,4,14,34,298,1,365,17,16,4.41,4.35,3.94,4.29,1.38,75.0,Madrid,1.0,8,0.0,0.021978021978022,0.1847826086956522,0.5217391304347826,0.6043956043956045,0.0217391304347825,0.0,0.1111111111111111,0.3315068493150684,0.1615384615384615,0.2380952380952381,,,,
Shinjuku Ku,35.721,139.69023,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,1.0,1.0,within an hour,14.0,1,1,7,17,189,2,365,92,21,4.7,4.62,4.58,4.68,1.36,123.5598,Tokyo,1.0,28,0.0888888888888889,0.0439560439560439,0.9891304347826086,0.7934782608695652,0.912087912087912,0.0,0.7173913043478262,0.3,0.5506849315068494,0.4789272030651341,0.4903846153846154,92.0,284.0,2238.0,0.0
Comillas,40.3943837,-3.7117317,Entire rental unit,Entire home/apt,1,0.0,1.0,1.0,0.98,0.38,within a few hours,34.0,1,0,17,47,322,30,365,6,6,4.83,5.0,4.5,4.5,0.7,57.0,Madrid,1.0,41,0.0,0.0,0.1847826086956522,0.2826086956521739,0.4725274725274725,0.0,0.0,0.0,0.3315068493150684,0.1153846153846154,0.1238095238095238,,,,
Ota Ku,35.55594,139.72534,Entire rental unit,Entire home/apt,8,2.0,4.0,1.0,0.97,0.99,within an hour,6.0,1,8,13,31,102,2,365,140,54,4.79,4.75,4.68,4.75,2.63,99.6774,Tokyo,1.0,29,0.2444444444444444,1.0,1.0,0.6304347826086957,0.8571428571428572,0.6956521739130435,1.0,0.3222222222222222,0.5506849315068494,0.7241379310344828,0.7115384615384616,140.0,227.0,1810.0,0.0
Embajadores,40.41132,-3.70073,Entire rental unit,Entire home/apt,2,0.0,1.0,0.0,0.86,0.95,within an hour,76.0,1,6,15,35,190,3,365,6,6,4.83,5.0,4.5,4.67,1.88,106.0,Madrid,1.0,9,0.0555555555555555,0.3516483516483516,0.967391304347826,0.5326086956521738,0.7582417582417582,0.1413043478260869,0.8804347826086957,0.1333333333333333,0.3315068493150684,0.4597701149425287,0.5288461538461539,,,,
Arakawa Ku,35.72922,139.79856,Private room in hostel,Private room,2,1.0,1.0,0.0,0.5,0.98,within a day,5.0,1,27,57,87,267,1,29,102,10,4.51,4.69,4.6,4.63,1.51,61.5598,Tokyo,0.0,19,0.0,0.0439560439560439,0.9891304347826086,0.0326086956521739,0.3516483516483516,0.0,0.7173913043478262,0.0,0.5506849315068494,0.264367816091954,0.2788461538461538,102.0,349.0,2237.0,0.0
Nakano Ku,35.709253059634015,139.68463519993486,Entire home,Entire home/apt,5,1.0,5.0,1.0,1.0,1.0,within an hour,4.0,0,8,21,45,213,1,365,81,11,4.88,4.88,4.85,4.77,1.0,144.9188,Tokyo,1.0,63,0.0999999999999999,0.0439560439560439,1.0,0.5108695652173914,0.7692307692307692,0.0652173913043477,0.7173913043478262,0.1111111111111111,0.5506849315068494,0.4061302681992337,0.4423076923076923,81.0,226.0,2651.0,0.0
Itabashi Ku,35.74671,139.70285,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,1.0,1.0,within an hour,4.0,1,11,28,53,228,2,60,53,25,4.74,4.74,4.79,4.75,0.71,72.16799999999999,Tokyo,1.0,30,0.0333333333333333,0.0439560439560439,0.9891304347826086,0.4239130434782608,0.6593406593406593,0.0,0.7173913043478262,0.1222222222222222,0.5506849315068494,0.3831417624521073,0.3557692307692307,53.0,256.0,2450.0,0.0
Ota Ku,35.5786531306171,139.71868254627148,Room in hotel,Private room,2,1.0,2.0,1.0,1.0,1.0,within an hour,16.0,1,3,10,30,120,1,365,32,32,4.75,4.88,4.53,4.88,2.72,54.1074,Tokyo,1.0,40,0.0,1.0,1.0,0.6739130434782609,0.8681318681318682,0.6630434782608696,1.0,0.1444444444444445,0.5506849315068494,0.6628352490421456,0.6923076923076923,32.0,235.0,564.0,0.0
Almagro,40.42927146352117,-3.6950780445952174,Entire rental unit,Entire home/apt,2,1.0,2.0,1.0,1.0,1.0,within an hour,3.0,1,0,11,33,289,2,365,138,74,4.7,4.63,4.96,4.61,5.4,106.0,Madrid,1.0,27,0.0666666666666666,0.0,0.1847826086956522,0.5760869565217391,0.5934065934065934,0.0543478260869565,0.0,0.1888888888888888,0.3315068493150684,0.1923076923076923,0.2476190476190476,,,,
Minato Ku,35.64691816308945,139.73471168045876,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,0.95,0.98,within an hour,194.0,0,0,8,38,101,29,90,0,0,4.81,4.8,4.78,4.75,1.39,96.5154,Tokyo,1.0,44,0.3444444444444444,1.0,1.0,0.5434782608695652,0.8791208791208791,1.0,1.0,0.0,0.5506849315068494,0.7241379310344828,0.7211538461538461,,,,
Ota Ku,35.562861911114574,139.7255882027086,Entire rental unit,Entire home/apt,4,0.0,4.0,1.0,0.99,1.0,within an hour,13.0,1,16,46,76,316,1,365,79,36,4.82,4.73,4.82,4.83,2.99,44.485,Tokyo,1.0,59,0.0,0.0659340659340659,0.3260869565217391,0.1413043478260869,0.4725274725274725,0.0652173913043477,0.0,0.0,0.5506849315068494,0.1379310344827586,0.125,79.0,215.0,1004.0,0.0
Minato Ku,35.66686215105221,139.73999799461802,Entire rental unit,Entire home/apt,6,1.0,1.0,0.0,1.0,0.96,within an hour,56.0,1,3,15,45,226,30,365,1,1,4.0,3.0,5.0,5.0,0.58,260.4,Tokyo,1.0,31,0.0,0.0439560439560439,1.0,0.467391304347826,0.8021978021978022,0.0,0.7173913043478262,0.0,0.5506849315068494,0.3754789272030651,0.3942307692307693,1.0,264.0,264.0,0.0
Arakawa Ku,35.733558451739235,139.77665643442705,Shared room in hostel,Shared room,1,1.0,1.0,0.0,1.0,0.99,within an hour,72.0,1,29,59,89,89,1,365,39,25,4.62,4.56,4.69,4.67,1.94,21.4334,Tokyo,10.0,31,1.0,1.0,0.9891304347826086,0.0434782608695651,0.3296703296703297,1.0,1.0,0.6888888888888889,0.5506849315068494,0.7547892720306514,0.7596153846153846,39.0,228.0,815.0,0.0
Nakano Ku,35.69101908115163,139.68238361138705,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,0.98,0.97,within an hour,38.0,1,8,18,41,180,1,365,20,10,4.6,4.5,4.55,4.5,1.27,83.6814,Tokyo,1.0,29,0.0444444444444444,0.4615384615384615,0.9891304347826086,0.5217391304347826,0.7802197802197802,0.4565217391304348,0.7173913043478262,0.0666666666666666,0.5506849315068494,0.5057471264367817,0.5096153846153846,20.0,214.0,683.0,0.0
Shinjuku Ku,35.70534,139.72141,Entire home,Entire home/apt,5,1.0,3.0,0.0,1.0,1.0,within an hour,11.0,1,8,26,52,320,1,365,36,20,4.83,4.92,4.92,4.78,1.92,89.4598,Tokyo,1.0,15,0.0333333333333333,0.0,0.0108695652173913,0.4456521739130434,0.3736263736263736,0.0,0.0,0.1222222222222222,0.5506849315068494,0.1111111111111111,0.1538461538461538,36.0,235.0,774.0,0.0
Embajadores,40.41416,-3.70384,Entire serviced apartment,Entire home/apt,4,0.0,2.0,0.0,0.9,1.0,within a few hours,9.0,1,7,18,25,52,2,90,8,0,4.25,4.75,5.0,4.0,0.07,249.0,Madrid,1.0,31,0.8,1.0,0.967391304347826,0.6630434782608696,0.7692307692307692,1.0,1.0,0.6555555555555556,0.3315068493150684,0.8544061302681992,0.8653846153846154,,,,
Koto Ku,35.66785354982285,139.81177541740595,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1.0,1.0,within an hour,7.0,1,9,16,37,212,1,365,65,42,4.91,4.95,4.78,4.89,3.04,57.5732,Tokyo,1.0,20,0.011111111111111,0.0549450549450549,1.0,0.5978260869565217,0.8131868131868132,0.0,0.7282608695652174,0.1333333333333333,0.5506849315068494,0.4176245210727969,0.4230769230769231,65.0,250.0,854.0,0.0
Castillejos,40.46329,-3.69564,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,0.51,0.28,within a day,68.0,0,8,26,56,331,4,365,0,0,4.75,4.79,4.85,4.64,1.42,59.0,Madrid,1.0,19,0.0,0.0,0.108695652173913,0.2608695652173913,0.3736263736263736,0.0,0.0,0.0,0.3315068493150684,0.0881226053639846,0.1057692307692307,,,,
Shinjuku Ku,35.70319,139.7063,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,1.0,1.0,within an hour,11.0,0,16,27,44,131,30,365,0,0,4.81,4.8,4.78,4.75,1.39,69.44,Tokyo,1.0,29,0.0333333333333333,1.0,1.0,0.5217391304347826,0.6813186813186813,0.6630434782608696,1.0,0.2111111111111111,0.5506849315068494,0.6245210727969348,0.6826923076923077,,,,
Setagaya Ku,35.660987293023204,139.66840432554778,Entire rental unit,Entire home/apt,4,1.0,2.0,1.0,1.0,0.95,within an hour,6.0,0,4,14,37,200,1,365,79,33,4.82,4.65,4.94,4.73,2.79,97.6066,Tokyo,1.0,32,0.1888888888888888,0.0549450549450549,1.0,0.5543478260869565,0.8131868131868132,0.0434782608695651,0.7282608695652174,0.2222222222222222,0.5506849315068494,0.4329501915708812,0.5,79.0,235.0,1061.0,0.0
Nakano Ku,35.6865864,139.6756347,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,1.0,1.0,within an hour,51.0,1,9,27,57,329,1,365,3,3,4.67,4.0,5.0,4.67,0.42,116.1198,Tokyo,1.0,33,0.0333333333333333,0.0,0.0217391304347825,0.3369565217391305,0.3626373626373627,0.0,0.0,0.0333333333333333,0.5506849315068494,0.0957854406130268,0.1057692307692307,3.0,234.0,424.0,0.0
Ota Ku,35.5808149,139.7178184,Entire rental unit,Entire home/apt,10,3.0,7.0,0.0,1.0,1.0,within an hour,6.0,1,2,19,36,269,2,365,2,2,5.0,5.0,5.0,5.0,1.33,136.6666,Tokyo,2.0,37,0.3222222222222222,0.1098901098901099,0.0108695652173913,0.6086956521739131,0.4725274725274725,0.1304347826086956,0.0,0.4555555555555556,0.5506849315068494,0.264367816091954,0.2596153846153846,2.0,221.0,256.0,0.0
Adachi Ku,35.7638324,139.8076105,Entire home,Entire home/apt,5,3.0,4.0,0.0,1.0,0.97,within an hour,2.0,0,0,0,6,222,30,95,1,1,5.0,5.0,5.0,5.0,0.43,147.9754,Tokyo,1.0,10,0.1888888888888888,0.4285714285714286,0.0217391304347825,0.9239130434782608,0.6923076923076923,0.5760869565217391,0.0,0.3,0.5506849315068494,0.3946360153256705,0.3846153846153846,1.0,281.0,281.0,0.0
Recoletos,40.42202,-3.68654,Entire loft,Entire home/apt,4,2.0,3.0,1.0,0.96,0.89,within an hour,4.0,0,1,13,33,110,4,1125,155,26,4.82,4.75,4.99,4.78,1.31,206.0,Madrid,1.5,35,0.2555555555555555,1.0,0.9891304347826086,0.5434782608695652,0.7032967032967032,0.8586956521739131,1.0,0.2222222222222222,0.3315068493150684,0.6884615384615385,0.7238095238095238,,,,
Shibuya Ku,35.6784854,139.6932413,Entire rental unit,Entire home/apt,3,0.0,2.0,1.0,0.92,0.92,within an hour,60.0,1,3,3,6,67,1,365,12,12,4.83,4.75,4.92,4.83,1.96,161.9998,Tokyo,1.0,28,0.3666666666666667,1.0,1.0,0.8913043478260869,0.967032967032967,1.0,1.0,0.2888888888888888,0.5506849315068494,0.8160919540229885,0.8173076923076923,12.0,219.0,396.0,0.0
Justicia,40.42083,-3.70021,Entire rental unit,Entire home/apt,4,2.0,3.0,0.0,0.68,0.56,within an hour,208.0,1,6,15,22,234,1,365,15,4,4.6,4.8,4.8,4.67,0.45,115.0,Madrid,1.0,24,0.4333333333333333,0.021978021978022,0.2608695652173913,0.7173913043478262,0.6923076923076923,0.0,0.0978260869565217,0.6555555555555556,0.3315068493150684,0.3409961685823754,0.4038461538461538,,,,
Kita Ku,35.73688,139.75208,Room in boutique hotel,Private room,2,1.0,1.0,1.0,1.0,1.0,within an hour,4.0,1,7,11,20,23,1,365,50,31,4.78,4.7,4.9,4.74,2.66,71.3434,Tokyo,1.0,40,1.0,1.0,0.9891304347826086,0.7608695652173914,0.8791208791208791,1.0,1.0,0.8666666666666667,0.5506849315068494,0.9272030651340996,0.9615384615384616,50.0,219.0,774.0,0.0
Sumida Ku,35.7133239,139.8236396,Entire home,Entire home/apt,10,3.0,10.0,0.0,1.0,1.0,within a few hours,7.0,1,9,12,31,187,3,365,18,1,4.89,4.94,4.39,4.78,0.65,244.683,Tokyo,2.0,27,0.1555555555555555,0.1318681318681318,1.0,0.6521739130434783,0.8351648351648352,0.0869565217391304,0.7173913043478262,0.3111111111111111,0.5506849315068494,0.4827586206896551,0.5,18.0,416.0,1043.0,0.0
Recoletos,40.42319,-3.68463,Entire condo,Entire home/apt,2,1.0,2.0,1.0,1.0,1.0,within an hour,4.0,1,7,28,58,329,4,365,108,12,4.81,4.77,4.98,4.71,0.86,121.0,Madrid,1.0,26,0.0,0.0,0.1521739130434782,0.2391304347826086,0.3956043956043956,0.0,0.0,0.0,0.3315068493150684,0.0961538461538461,0.1047619047619047,,,,
Toshima Ku,35.73707127310098,139.70063466578722,Entire home,Entire home/apt,9,2.0,5.0,1.0,1.0,1.0,within an hour,7.0,0,0,0,0,80,2,90,57,48,4.98,4.95,4.98,4.98,3.93,246.3198,Tokyo,1.5,58,1.0,0.1208791208791209,1.0,1.0,1.0,0.3369565217391305,0.7934782608695652,1.0,0.5506849315068494,0.7777777777777778,0.7884615384615384,57.0,244.0,646.0,0.0
Palacio,40.41292,-3.70813,Entire rental unit,Entire home/apt,4,1.0,1.0,0.0,0.96,1.0,within an hour,89.0,1,0,0,0,138,1,1125,16,15,4.88,4.69,4.94,4.69,1.01,88.0,Madrid,1.0,25,1.0,0.3186813186813186,0.1739130434782608,1.0,0.8461538461538461,0.6521739130434783,0.0,1.0,0.3315068493150684,0.6245210727969348,0.6153846153846154,,,,
Niño Jesús,40.4078645,-3.6771124,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,1.0,1.0,within an hour,138.0,1,15,45,75,350,1,365,49,37,4.84,4.98,4.73,4.67,3.18,187.0,Madrid,1.0,27,0.0,0.0,0.1630434782608695,0.0,0.1648351648351648,0.0,0.0,0.0,0.3315068493150684,0.0384615384615384,0.0476190476190476,,,,
Nakano Ku,35.72207,139.66526,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,1.0,1.0,within an hour,7.0,1,2,6,9,153,1,365,19,19,5.0,4.95,4.89,5.0,4.38,42.5196,Tokyo,1.0,29,0.8555555555555556,0.4175824175824175,0.1521739130434782,0.9021739130434784,0.6263736263736264,0.75,0.1304347826086956,0.8222222222222222,0.5506849315068494,0.5708812260536398,0.6057692307692308,19.0,221.0,342.0,0.0
Moscardó,40.3894901,-3.7006432,Entire rental unit,Entire home/apt,4,2.0,3.0,1.0,1.0,1.0,within an hour,22.0,1,10,40,70,345,1,365,6,2,4.33,4.67,4.67,4.83,0.19,84.0,Madrid,2.0,35,0.0,0.0,0.1847826086956522,0.0326086956521739,0.2197802197802197,0.0,0.0,0.0,0.3315068493150684,0.0576923076923077,0.0476190476190476,,,,
Toshima Ku,35.744652393329744,139.7102292617055,Entire villa,Entire home/apt,12,5.0,7.0,0.0,1.0,1.0,within an hour,38.0,1,6,11,28,297,3,365,29,29,4.83,4.83,4.83,4.79,2.47,214.5696,Tokyo,2.0,42,0.0666666666666666,0.0,0.0217391304347825,0.6521739130434783,0.5384615384615384,0.0,0.0,0.2111111111111111,0.5506849315068494,0.1992337164750958,0.1538461538461538,29.0,259.0,564.0,0.0
Buenavista,40.36413318498483,-3.7619110459090166,Private room in rental unit,Private room,2,1.0,1.0,1.0,1.0,0.82,within an hour,1.0,0,17,47,77,96,3,365,50,14,4.9,4.96,4.6,4.84,1.79,58.0,Madrid,1.0,24,1.0,1.0,0.9565217391304348,0.0,0.2857142857142857,1.0,1.0,0.6555555555555556,0.3315068493150684,0.7307692307692308,0.7523809523809524,,,,
Embajadores,40.4106002,-3.7066952,Entire rental unit,Entire home/apt,8,3.0,5.0,1.0,1.0,0.99,within an hour,2.0,1,3,11,20,224,3,365,156,67,4.79,4.74,4.92,4.76,4.81,266.0,Madrid,2.0,50,0.3333333333333333,0.2307692307692307,0.2391304347826086,0.7391304347826086,0.7142857142857143,0.1304347826086956,0.1739130434782608,0.5333333333333333,0.3315068493150684,0.3563218390804598,0.4615384615384615,,,,
Pinar del Rey,40.4733937,-3.6405514,Private room in rental unit,Private room,3,1.0,3.0,0.0,1.0,0.99,within an hour,7.0,1,12,32,62,314,1,365,1,1,1.0,1.0,4.0,2.0,1.0,107.0,Madrid,1.0,18,0.1222222222222222,0.021978021978022,0.2065217391304348,0.2065217391304348,0.3846153846153846,0.0326086956521739,0.0,0.1444444444444445,0.3315068493150684,0.1384615384615384,0.1428571428571429,,,,
Toshima Ku,35.7394208,139.7314836,Entire townhouse,Entire home/apt,2,1.0,2.0,1.0,1.0,0.98,within an hour,26.0,0,9,22,36,181,3,720,6,6,5.0,5.0,4.83,5.0,0.52,198.3628,Tokyo,2.0,34,0.0666666666666666,0.3296703296703297,1.0,0.6086956521739131,0.7362637362637363,0.0,1.0,0.2777777777777778,0.5506849315068494,0.5095785440613028,0.4903846153846154,6.0,218.0,557.0,0.0
Universidad,40.42372,-3.70182,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,0.76,0.99,within a few hours,18.0,1,6,16,46,76,30,330,10,5,4.9,4.9,4.9,4.8,0.24,133.0,Madrid,1.5,31,0.8666666666666667,1.0,0.967391304347826,0.3369565217391305,0.6373626373626373,1.0,1.0,0.5222222222222221,0.3315068493150684,0.789272030651341,0.7980769230769231,,,,
Nakano Ku,35.70483831919017,139.67555770811768,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,1.0,1.0,within an hour,1.0,1,18,48,78,169,1,60,4,4,3.25,3.75,3.5,3.25,0.82,56.8974,Tokyo,1.0,19,0.0333333333333333,1.0,1.0,0.108695652173913,0.4395604395604395,0.6956521739130435,1.0,0.0,0.5506849315068494,0.5363984674329502,0.5384615384615384,4.0,260.0,359.0,0.0
Cortes,40.415901,-3.695596,Private room in serviced apartment,Private room,2,1.0,1.0,0.0,1.0,1.0,within an hour,3.0,1,12,40,70,308,1,365,61,0,4.39,4.7,4.89,4.46,1.19,187.0,Madrid,1.0,15,0.0777777777777777,0.0,0.4347826086956522,0.108695652173913,0.3736263736263736,0.0,0.1739130434782608,0.0777777777777777,0.3315068493150684,0.1532567049808428,0.1634615384615384,,,,
Minato Ku,35.64771,139.75233,Entire rental unit,Entire home/apt,8,2.0,6.0,1.0,1.0,1.0,within an hour,3.0,1,0,0,0,181,2,90,33,33,4.97,4.91,4.91,4.88,3.74,201.2706,Tokyo,2.0,51,1.0,0.0,0.0217391304347825,1.0,0.6923076923076923,0.3369565217391305,0.0,1.0,0.5506849315068494,0.5057471264367817,0.5,33.0,213.0,477.0,0.0
Toshima Ku,35.73395168075266,139.7185928878855,Entire condo,Entire home/apt,4,1.0,2.0,1.0,1.0,1.0,within an hour,33.0,1,2,16,34,299,2,14,27,23,4.81,4.67,4.7,4.59,1.82,98.8032,Tokyo,1.5,27,0.0,0.1098901098901099,0.0217391304347825,0.5869565217391304,0.4835164835164834,0.108695652173913,0.0,0.1333333333333333,0.5506849315068494,0.1877394636015326,0.1634615384615384,27.0,228.0,657.0,0.0
Almagro,40.43505,-3.69588,Entire rental unit,Entire home/apt,2,1.0,2.0,0.0,1.0,1.0,within a day,1.0,0,5,17,23,23,3,15,4,4,4.5,4.75,5.0,4.5,0.8,105.0,Madrid,1.0,37,1.0,1.0,0.9891304347826086,0.7608695652173914,0.8131868131868132,1.0,1.0,0.9333333333333332,0.3315068493150684,0.9233716475095786,0.971153846153846,,,,
Justicia,40.42281,-3.69835,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1.0,1.0,within an hour,2.0,1,2,11,18,98,1,1125,561,86,4.89,4.89,4.98,4.78,6.14,92.0,Madrid,1.0,30,0.2333333333333332,1.0,0.9891304347826086,0.6956521739130435,0.8461538461538461,0.8586956521739131,1.0,0.2111111111111111,0.3315068493150684,0.7203065134099618,0.7596153846153846,,,,
Concepción,40.43243740591908,-3.6564793080062814,Entire rental unit,Entire home/apt,4,2.0,2.0,0.0,1.0,1.0,Unknown,1.0,1,0,0,0,257,1,1125,8,2,4.63,4.38,4.75,4.63,0.4,110.0,Madrid,2.0,23,0.0,0.0,0.1847826086956522,0.9891304347826086,0.8571428571428572,0.0,0.0,0.3333333333333333,0.3315068493150684,0.2961538461538461,0.2952380952380952,,,,
Kodaira Shi,35.73354317261324,139.47748405020715,Private room in home,Private room,3,3.0,3.0,1.0,1.0,0.98,within an hour,3.0,1,4,26,56,56,1,180,23,23,4.91,4.7,4.78,4.91,2.85,25.7548,Tokyo,1.0,29,1.0,1.0,0.9782608695652174,0.4130434782608695,0.6813186813186813,1.0,1.0,0.7,0.5506849315068494,0.8505747126436781,0.8365384615384616,23.0,216.0,454.0,0.0
Pilar,40.47754,-3.7116,Private room in rental unit,Private room,1,1.0,1.0,0.0,1.0,0.0,Unknown,1.0,0,29,59,89,89,1,3,0,0,4.75,4.79,4.85,4.64,1.42,50.0,Madrid,1.5,2,1.0,1.0,0.8260869565217391,0.2065217391304348,0.1538461538461538,1.0,1.0,0.8666666666666667,0.3315068493150684,0.75,0.7714285714285715,,,,
Castellana,40.4350581,-3.680410199999999,Private room in rental unit,Private room,1,1.0,1.0,0.0,1.0,0.48,within a day,1.0,0,0,11,41,41,1,15,5,5,5.0,5.0,5.0,5.0,1.14,72.0,Madrid,1.0,31,1.0,1.0,1.0,0.5543478260869565,0.6813186813186813,1.0,1.0,0.8666666666666667,0.3315068493150684,0.8846153846153846,0.8952380952380953,,,,
Taito Ku,35.7179,139.79335,Entire rental unit,Entire home/apt,6,2.0,3.0,0.0,0.98,1.0,within an hour,2.0,1,9,16,39,201,2,60,1,1,5.0,5.0,5.0,5.0,1.0,171.2998,Tokyo,1.0,36,0.0888888888888889,0.1428571428571429,1.0,0.5543478260869565,0.8021978021978022,0.1413043478260869,0.7173913043478262,0.1333333333333333,0.5506849315068494,0.4406130268199234,0.4711538461538461,1.0,219.0,219.0,0.0
Cuatro Caminos,40.44897,-3.69432,Private room in rental unit,Private room,1,1.0,1.0,0.0,0.06,0.15,a few days or more,216.0,0,0,0,0,257,30,75,0,0,4.75,4.79,4.85,4.64,1.42,24.0,Madrid,2.0,6,0.0,0.0,0.1739130434782608,1.0,0.8461538461538461,0.0,0.0,0.3444444444444444,0.3315068493150684,0.2988505747126436,0.2884615384615384,,,,
Sumida Ku,35.6998076,139.8034967,Entire rental unit,Entire home/apt,6,2.0,3.0,0.0,1.0,1.0,within an hour,1.0,1,0,2,13,210,1,365,23,23,5.0,5.0,4.87,5.0,6.9,144.2678,Tokyo,1.0,44,0.5444444444444445,0.1428571428571429,0.1521739130434782,0.8586956521739131,0.6593406593406593,0.2717391304347826,0.1413043478260869,0.6333333333333333,0.5506849315068494,0.4367816091954023,0.3942307692307693,23.0,216.0,311.0,0.0
Taito Ku,35.71834,139.79673,Private room in condo,Private room,6,1.0,2.0,1.0,1.0,1.0,within an hour,18.0,1,8,23,37,105,1,50,7,0,5.0,5.0,4.86,5.0,0.19,252.433,Tokyo,1.0,33,0.3444444444444444,0.9010989010989012,1.0,0.5978260869565217,0.7362637362637363,0.6630434782608696,1.0,0.4444444444444444,0.5506849315068494,0.7088122605363985,0.7211538461538461,7.0,889.0,1313.0,0.0
Ota Ku,35.56226,139.70746,Entire rental unit,Entire home/apt,4,1.0,4.0,1.0,1.0,1.0,within an hour,25.0,1,29,59,86,260,3,100,40,13,4.83,4.85,4.83,4.85,1.35,100.13,Tokyo,1.0,43,0.0333333333333333,0.0439560439560439,0.9891304347826086,0.0760869565217391,0.3186813186813186,0.0,0.7173913043478262,0.1111111111111111,0.5506849315068494,0.2835249042145593,0.2980769230769231,40.0,221.0,1099.0,0.0
Setagaya Ku,35.64837670874358,139.68019908653707,Entire condo,Entire home/apt,3,1.0,3.0,1.0,1.0,0.97,within an hour,10.0,0,12,29,56,303,2,365,46,44,4.98,4.98,4.87,4.89,2.66,194.5002,Tokyo,1.0,40,0.0,0.0,0.3152173913043478,0.3586956521739131,0.6593406593406593,0.0,0.0,0.0222222222222222,0.5506849315068494,0.164750957854406,0.1826923076923077,46.0,219.0,730.0,0.0
Embajadores,40.4136828,-3.7070348,Entire rental unit,Entire home/apt,4,0.0,2.0,1.0,1.0,1.0,within an hour,34.0,1,1,10,33,286,1,1125,9,6,5.0,5.0,5.0,5.0,0.64,156.0,Madrid,1.0,28,0.0444444444444444,0.1208791208791209,0.25,0.4456521739130434,0.6263736263736264,0.0,0.1956521739130434,0.0444444444444444,0.3315068493150684,0.1992337164750958,0.2596153846153846,,,,
