price_eur,log_price_eur,neighbourhood_cleansed,neighbourhood_group,property_group,room_type,bathroom_type,capacity_bucket,host_response_time,host_scale_bucket,review_recency_bucket,latitude,longitude,distance_to_center_km,is_central_5km,neighbourhood_listing_count,accommodates,bedrooms,beds,bathrooms,amenities_count,has_wifi,has_kitchen,has_air_conditioning,has_washer,has_dedicated_workspace,has_tv,has_parking,has_elevator,has_heating,has_self_checkin,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_tenure_days,days_since_last_review,review_history_days,has_reviews,minimum_nights_capped,is_professional_host,calendar_unavailable_rate,calendar_unavailable_q1,calendar_unavailable_q2,calendar_unavailable_q3,calendar_unavailable_q4,calendar_unavailable_autumn,calendar_unavailable_spring,calendar_unavailable_summer,calendar_unavailable_winter,calendar_unavailable_weekday,calendar_unavailable_weekend,beds_per_guest,bathrooms_per_guest,reviews_last_6m,has_rating,reviewed_last_30d,reviewed_last_90d,low_availability_30,high_annual_availability,availability_30_ratio,availability_365_ratio,calendar_weekend_unavailable_gap
77.0,4.356708826689592,Cuatro Caminos,Tetuán,Apartment/condo,Entire home/apt,Standard,couple,within a few hours,professional_host,reviewed_90d,40.45471,-3.70016,4.2266,1,343,2,1.0,1.0,1.0,21,1,1,1,1,0,1,0,0,1,0,0.7,0.47,0.0,8.0,1.0,1.0,365,30,60,90,365,1,1,0,0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,0.0,8,8,0,0,0.91,875.0,32.0,0.0,1,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1,0,1,0,1,1.0,1.0,0.0
140.0,4.948759890378168,Cuatro Caminos,Tetuán,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,reviewed_365d,40.45047658966954,-3.702231695194966,3.747,1,343,3,1.0,1.0,1.0,23,1,1,1,0,1,1,0,0,1,0,0.98,0.97,0.0,109.0,1.0,1.0,365,20,34,34,34,1,1,0,0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,107,107,0,0,0.17,1631.0,175.0,0.0,1,2,1,0.9068493150684932,1.0,1.0,0.9239130434782608,0.7065217391304348,0.6263736263736264,1.0,1.0,1.0,0.9003831417624522,0.9230769230769232,0.3333,0.3333,1.0,1,0,0,0,0,0.6667,0.0932,0.0227
150.0,5.017279836814924,Cortes,Centro,Hotel/serviced,Entire home/apt,Standard,small_group,within an hour,small_multi_host,reviewed_90d,40.4149013,-3.702394699999999,0.2423,1,758,4,1.0,1.0,1.0,35,1,1,0,1,1,1,0,0,1,0,1.0,1.0,0.0,3.0,1.0,1.0,30,16,41,71,161,85,36,0,37,4.29,4.36,4.6,4.61,4.59,4.61,4.22,1.0,2,2,0,0,3.03,900.0,35.0,806.0,1,2,0,0.5589041095890411,0.2,1.0,0.9021739130434784,0.1304347826086956,0.3626373626373626,0.8586956521739131,1.0,0.0,0.5402298850574713,0.6057692307692307,0.25,0.25,15.0,1,0,1,0,0,0.5333,0.4411,0.0655
65.0,4.189654742026425,Acacias,Arganzuela,Apartment/condo,Private room,Shared,couple,,single_listing,reviewed_30d,40.40039042960681,-3.703270236778713,1.8252,1,158,2,1.0,1.0,1.0,34,1,1,0,1,1,1,1,1,1,1,,,0.0,,,,365,4,22,22,22,136,97,11,76,4.6,4.77,4.74,4.86,4.65,4.6,4.6,1.0,53,5,48,0,7.91,,3.0,512.0,1,1,0,0.9397260273972604,1.0,1.0,1.0,0.7608695652173914,0.7582417582417582,1.0,1.0,1.0,0.9346153846153846,0.9523809523809524,0.5,0.5,48.0,1,1,1,1,0,0.1333,0.0603,0.0178
79.0,4.382026634673881,San Andrés,Villaverde,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,professional_host,reviewed_365d,40.33377,-3.70335,9.2326,0,61,4,1.0,2.0,2.0,31,1,1,1,1,0,1,1,1,1,0,1.0,1.0,0.0,19.0,1.0,1.0,1125,0,0,0,177,24,3,0,3,4.88,4.88,4.88,4.87,4.96,4.17,4.83,1.0,19,19,0,0,0.23,3558.0,105.0,3035.0,1,3,1,0.5150684931506849,0.6666666666666666,0.0,0.391304347826087,1.0,0.9010989010989012,0.0108695652173913,0.1630434782608695,1.0,0.5076923076923077,0.5333333333333333,0.5,0.5,3.0,1,0,0,1,0,0.0,0.4849,0.0256
181.0,5.204006687076795,Cuatro Caminos,Tetuán,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,no_reviews,40.4550626,-3.7005653,4.2634,1,343,4,1.0,1.0,1.0,11,1,1,1,1,0,1,1,0,0,0,1.0,1.0,1.0,30.0,1.0,1.0,365,16,46,76,351,0,0,0,0,,,,,,,,1.0,30,30,0,0,,146.0,,,0,1,1,0.0383561643835616,0.0,0.0,0.0978260869565217,0.0543478260869565,0.1538461538461538,0.0,0.0,0.0,0.0383141762452107,0.0384615384615384,0.25,0.25,0.0,0,0,0,0,1,0.5333,0.9616,0.0001
117.0,4.770684624465665,Universidad,Centro,Apartment/condo,Entire home/apt,Standard,large_group,within an hour,large_operator,reviewed_30d,40.42215,-3.70757,0.6751,1,1566,7,3.0,3.0,2.0,37,1,1,0,1,1,1,0,0,1,1,1.0,1.0,0.0,98.0,1.0,0.0,1125,7,23,49,322,514,34,2,37,4.57,4.7,4.59,4.76,4.66,4.84,4.53,1.0,92,62,30,0,5.85,3196.0,19.0,2615.0,1,1,1,0.1178082191780822,0.0222222222222222,0.0,0.1521739130434782,0.2934782608695652,0.4505494505494505,0.0,0.0,0.0222222222222222,0.1264367816091954,0.0961538461538461,0.4286,0.2857,18.0,1,1,1,1,1,0.2333,0.8822,-0.0303
140.0,4.948759890378168,Rejas,San Blas - Canillejas,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,single_listing,reviewed_30d,40.44506,-3.58414,10.6043,0,117,4,2.0,3.0,2.0,49,1,1,1,1,1,1,1,1,1,1,1.0,0.98,1.0,1.0,1.0,1.0,365,14,44,74,324,25,20,3,11,4.76,4.79,5.0,4.54,4.79,4.79,4.79,1.0,1,1,0,0,1.5,544.0,15.0,485.0,1,1,0,0.1123287671232876,0.0111111111111111,0.0,0.2717391304347826,0.1630434782608695,0.2307692307692307,0.0,0.0652173913043478,0.1555555555555555,0.1187739463601532,0.0961538461538461,0.75,0.5,9.0,1,1,1,0,1,0.4667,0.8877,-0.0226
21.0,3.091042453358316,Recoletos,Salamanca,Apartment/condo,Private room,Shared,large_group,a few days or more,large_operator,no_reviews,40.42596,-3.68289,2.0422,1,208,8,8.0,8.0,3.0,7,1,1,1,1,1,1,0,0,0,0,0.06,0.15,0.0,216.0,0.0,1.0,90,0,0,0,256,0,0,0,0,,,,,,,,0.0,215,3,212,0,,306.0,,,0,30,1,0.2986301369863013,0.0,0.0,0.1847826086956521,1.0,0.8571428571428571,0.0,0.0,0.3444444444444444,0.3,0.2952380952380952,1.0,0.375,0.0,0,0,0,1,0,0.0,0.7014,-0.0048
122.0,4.812184355372417,Universidad,Centro,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,professional_host,reviewed_30d,40.4206092,-3.7016811,0.46,1,1566,3,2.0,2.0,1.0,5,1,1,1,1,0,1,0,0,0,0,0.9,1.0,0.0,9.0,1.0,0.0,365,5,21,40,51,7,7,2,0,4.71,4.29,4.86,5.0,5.0,5.0,4.57,1.0,9,2,7,0,1.25,244.0,21.0,146.0,1,1,1,0.8602739726027397,1.0,1.0,0.967391304347826,0.4782608695652174,0.6483516483516484,1.0,1.0,0.7888888888888889,0.8352490421455939,0.9230769230769232,0.6667,0.3333,7.0,1,1,1,1,0,0.1667,0.1397,0.0878
126.0,4.844187086458591,Embajadores,Centro,Apartment/condo,Private room,Private,couple,within a day,single_listing,reviewed_365d,40.41262955291232,-3.70292682348932,0.4696,1,1878,2,1.0,1.0,1.0,5,1,1,0,0,0,0,0,0,0,0,0.86,0.21,0.0,1.0,1.0,1.0,365,23,53,83,263,3,1,0,2,5.0,5.0,5.0,4.33,4.67,4.67,5.0,0.0,1,0,1,0,0.19,4448.0,134.0,343.0,1,1,0,0.2794520547945205,0.0,0.2087912087912088,0.9021739130434784,0.0,0.2307692307692307,0.0,0.8804347826086957,0.0,0.2720306513409962,0.2980769230769231,0.5,0.5,1.0,1,0,0,0,0,0.7667,0.7205,0.026
267.0,5.5909869805108565,Pacífico,Retiro,Apartment/condo,Entire home/apt,Standard,large_group,within an hour,large_operator,no_reviews,40.40438,-3.67687,2.6657,1,206,8,4.0,5.0,2.0,27,1,1,1,1,1,1,0,0,1,1,1.0,0.98,0.0,41.0,1.0,1.0,365,29,59,89,364,0,0,0,0,,,,,,,,1.0,41,37,4,0,,216.0,,,0,30,1,0.0027397260273972,0.0,0.0,0.0108695652173913,0.0,0.0109890109890109,0.0,0.0,0.0,0.0,0.0095238095238095,0.625,0.25,0.0,0,0,0,0,1,0.9667,0.9973,0.0095
98.0,4.59511985013459,Universidad,Centro,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,single_listing,reviewed_30d,40.42126,-3.70305,0.5,1,1566,3,1.0,2.0,1.0,37,1,1,1,1,1,1,1,1,1,1,1.0,0.99,1.0,1.0,1.0,1.0,90,0,0,10,17,879,84,5,86,4.74,4.82,4.76,4.76,4.89,4.92,4.77,1.0,1,1,0,0,6.52,4540.0,7.0,4039.0,1,30,0,0.9534246575342464,1.0,1.0,1.0,0.8152173913043478,0.934065934065934,1.0,1.0,0.8777777777777778,0.942528735632184,0.9807692307692308,0.6667,0.3333,46.0,1,1,1,1,0,0.0,0.0466,0.0382
270.0,5.602118820879701,Palacio,Centro,Apartment/condo,Entire home/apt,Standard,family_group,within an hour,large_operator,reviewed_365d,40.41024112329614,-3.711080948555229,0.9549,1,1354,6,1.0,4.0,1.0,10,1,1,1,1,1,1,1,0,0,0,1.0,0.98,0.0,63.0,1.0,1.0,365,13,38,66,338,3,3,0,0,3.67,3.67,4.0,3.67,4.33,4.0,3.67,1.0,54,43,11,0,0.51,3262.0,107.0,69.0,1,1,1,0.073972602739726,0.0,0.0329670329670329,0.0760869565217391,0.1847826086956521,0.2637362637362637,0.0108695652173913,0.0217391304347826,0.0,0.0613026819923371,0.1057692307692307,0.6667,0.1667,3.0,1,0,0,0,1,0.4333,0.926,0.0445
112.0,4.727387818712341,Palos de Moguer,Arganzuela,Apartment/condo,Private room,Private,couple,within an hour,large_operator,reviewed_365d,40.40214,-3.69999,1.6617,1,292,2,1.0,1.0,1.0,12,1,0,1,0,0,1,0,0,1,1,1.0,1.0,0.0,138.0,1.0,1.0,365,15,45,75,350,2,2,0,1,4.5,5.0,5.0,5.0,5.0,4.0,5.0,1.0,120,54,64,0,0.22,3026.0,230.0,40.0,1,1,1,0.0410958904109589,0.0,0.0,0.1304347826086956,0.0326086956521739,0.1648351648351648,0.0,0.0,0.0,0.0384615384615384,0.0476190476190476,0.5,0.5,0.0,1,0,0,0,1,0.5,0.9589,0.0092
40.0,3.713572066704308,Delicias,Arganzuela,Apartment/condo,Private room,Shared,couple,,single_listing,no_reviews,40.39894,-3.69332,2.1752,1,126,2,1.0,1.0,1.5,9,1,1,1,1,0,1,0,0,0,0,,,0.0,1.0,1.0,1.0,365,29,59,89,364,0,0,0,0,,,,,,,,0.0,1,0,1,0,,1095.0,,,0,30,0,0.0027397260273972,0.0,0.0,0.0108695652173913,0.0,0.0109890109890109,0.0,0.0,0.0,0.0,0.0095238095238095,0.5,0.75,0.0,0,0,0,0,1,0.9667,0.9973,0.0095
88.0,4.48863636973214,Sol,Centro,Apartment/condo,Entire home/apt,Standard,couple,within a few hours,single_listing,no_reviews,40.41425,-3.70597,0.3379,1,994,2,1.0,2.0,1.5,36,1,1,1,1,0,1,0,1,1,0,1.0,0.91,1.0,1.0,1.0,1.0,180,3,15,34,34,0,0,0,0,,,,,,,,0.0,1,1,0,0,,3643.0,,,0,30,0,0.9068493150684932,1.0,1.0,0.967391304347826,0.6630434782608695,0.6483516483516484,1.0,1.0,0.9777777777777776,0.9042145593869731,0.9134615384615384,1.0,0.75,0.0,0,0,0,1,0,0.1,0.0932,0.0092
48.0,3.8918202981106265,Ibiza,Retiro,Apartment/condo,Private room,Shared,couple,within an hour,large_operator,no_reviews,40.4166,-3.67486,2.4501,1,218,2,1.0,0.0,1.0,9,1,1,0,0,0,0,0,0,0,0,0.94,0.99,0.0,23.0,1.0,1.0,21,5,16,30,305,0,0,0,0,,,,,,,,1.0,8,0,8,0,,75.0,,,0,2,1,0.1643835616438356,0.0,0.0,0.1739130434782608,0.4782608695652174,0.5934065934065934,0.0,0.0,0.0666666666666666,0.1615384615384615,0.1714285714285714,0.0,0.5,0.0,0,0,0,1,1,0.1667,0.8356,0.0099
97.0,4.584967478670572,Moscardó,Usera,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,single_listing,reviewed_90d,40.38818,-3.70953,3.2192,1,124,4,1.0,2.0,1.0,27,1,1,1,1,1,0,1,0,1,0,1.0,1.0,0.0,1.0,1.0,1.0,365,3,3,3,259,6,6,0,0,4.33,4.33,4.67,4.67,4.83,4.33,4.33,1.0,1,1,0,0,1.59,4295.0,70.0,42.0,1,2,0,0.2904109589041095,0.0,0.0,0.1521739130434782,1.0,0.8241758241758241,0.0,0.0,0.3444444444444444,0.2884615384615384,0.2952380952380952,0.5,0.25,6.0,1,0,1,1,0,0.1,0.7096,0.0068
122.0,4.812184355372417,Embajadores,Centro,Apartment/condo,Entire home/apt,Standard,couple,within an hour,single_listing,reviewed_30d,40.408896093665135,-3.7014745363432473,0.9007,1,1878,2,1.0,2.0,1.0,45,1,1,1,1,0,1,1,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,730,0,18,45,135,454,65,3,72,4.8,4.86,4.87,4.89,4.94,4.65,4.76,0.0,1,1,0,0,5.31,3924.0,6.0,2556.0,1,2,0,0.6301369863013698,1.0,0.2087912087912088,1.0,0.3152173913043478,0.6483516483516484,0.3369565217391304,0.8804347826086957,0.6555555555555556,0.6206896551724138,0.6538461538461539,1.0,0.5,34.0,1,1,1,1,0,0.0,0.3699,0.0332
50.0,3.9318256327243257,Embajadores,Centro,Apartment/condo,Entire home/apt,Standard,couple,within a few hours,small_multi_host,no_reviews,40.40882,-3.69954,0.9578,1,1878,2,1.0,1.0,1.0,11,1,1,1,0,1,1,0,0,0,0,1.0,0.6,0.0,2.0,1.0,1.0,365,5,35,65,340,0,0,0,0,,,,,,,,0.0,2,2,0,0,,2212.0,,,0,28,0,0.0684931506849315,0.0,0.0,0.1739130434782608,0.0978260869565217,0.2747252747252747,0.0,0.0,0.0,0.0727969348659003,0.0576923076923076,0.5,0.5,0.0,0,0,0,1,1,0.1667,0.9315,-0.0151
146.0,4.990432586778736,Gaztambide,Chamberí,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,reviewed_30d,40.43881794767281,-3.7143174500423455,2.6051,1,178,4,2.0,2.0,2.0,34,1,1,1,1,0,1,0,1,1,0,1.0,0.94,0.0,362.0,1.0,1.0,365,8,8,26,192,2,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,292,292,0,0,1.5,2204.0,4.0,35.0,1,1,1,0.473972602739726,0.0,0.3626373626373626,0.967391304347826,0.5543478260869565,0.8571428571428571,0.0326086956521739,1.0,0.0,0.475095785440613,0.4711538461538461,0.5,0.5,2.0,1,1,1,0,0,0.2667,0.526,-0.0039
58.0,4.07753744390572,Comillas,Carabanchel,Apartment/condo,Private room,Shared,couple,a few days or more,single_listing,no_reviews,40.39347,-3.70866,2.6266,1,120,2,1.0,1.0,2.0,4,1,1,0,1,0,1,0,0,0,0,0.0,,0.0,1.0,0.0,1.0,365,30,60,90,365,0,0,0,0,,,,,,,,0.0,1,0,1,0,,97.0,,,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0,0,0,0,1,1.0,1.0,0.0
183.0,5.214935757608986,Atocha,Arganzuela,Apartment/condo,Entire home/apt,Standard,family_group,within an hour,large_operator,reviewed_30d,40.39796,-3.67904,2.9637,1,28,6,2.0,4.0,2.0,24,1,1,1,1,0,1,0,1,1,0,0.99,0.99,0.0,338.0,1.0,1.0,1125,5,5,5,5,34,34,4,6,4.94,4.97,4.97,4.94,4.85,4.91,4.88,1.0,334,334,0,0,3.04,1749.0,15.0,319.0,1,1,1,0.9863013698630136,1.0,1.0,1.0,0.9456521739130436,0.945054945054945,1.0,1.0,1.0,0.9884615384615384,0.9809523809523808,0.6667,0.3333,23.0,1,1,1,1,0,0.1667,0.0137,-0.0075
288.0,5.666426688112432,Arapiles,Chamberí,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,professional_host,reviewed_365d,40.43248759999999,-3.7113871,1.8589,1,206,4,1.0,0.0,2.0,39,1,1,1,1,1,1,0,1,1,0,0.89,1.0,0.0,5.0,1.0,0.0,365,16,40,70,88,1,1,0,0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,1.0,5,5,0,0,0.12,550.0,255.0,0.0,1,1,1,0.7589041095890411,1.0,1.0,0.9782608695652174,0.0652173913043478,0.3736263736263736,1.0,1.0,0.6555555555555556,0.7547892720306514,0.7692307692307693,0.0,0.5,0.0,1,0,0,0,0,0.5333,0.2411,0.0144
225.0,5.420534999272286,Embajadores,Centro,Hotel/serviced,Entire home/apt,Standard,large_group,within an hour,small_multi_host,reviewed_90d,40.40963,-3.70855,0.8929,1,1878,8,3.0,9.0,2.0,32,1,1,1,1,1,1,1,1,1,0,1.0,1.0,1.0,4.0,1.0,1.0,90,7,14,19,25,117,16,0,13,4.94,4.91,4.93,4.98,4.94,4.92,4.84,1.0,3,3,0,0,1.01,3694.0,70.0,3403.0,1,2,0,0.9315068493150684,1.0,1.0,0.9456521739130436,0.782608695652174,0.8131868131868132,1.0,1.0,0.9111111111111112,0.9157088122605364,0.971153846153846,1.125,0.25,6.0,1,0,1,1,0,0.2333,0.0685,0.0554
27.0,3.332204510175204,Lucero,Latina,Apartment/condo,Private room,Standard,solo,within an hour,single_listing,reviewed_30d,40.405933340874505,-3.749366972591888,4.0427,1,60,1,1.0,1.0,1.0,8,1,1,0,1,0,1,1,0,1,0,1.0,1.0,0.0,1.0,1.0,1.0,364,0,0,0,71,7,3,1,6,5.0,5.0,5.0,4.71,5.0,4.71,5.0,0.0,1,0,1,0,0.4,557.0,18.0,507.0,1,2,0,0.8054794520547945,0.2111111111111111,1.0,1.0,1.0,1.0,0.8695652173913043,1.0,0.3444444444444444,0.8038461538461539,0.8095238095238095,1.0,1.0,1.0,1,1,1,1,0,0.0,0.1945,0.0057
30.0,3.4339872044851463,Lista,Salamanca,House/villa,Private room,Shared,solo,,small_multi_host,reviewed_90d,40.43486,-3.6783229,2.9468,1,166,1,1.0,1.0,2.0,4,1,1,0,1,0,0,0,0,0,0,,0.63,1.0,2.0,1.0,1.0,365,0,0,0,265,6,6,0,2,4.83,4.83,4.67,5.0,5.0,4.83,4.5,0.0,1,0,1,0,0.51,843.0,78.0,271.0,1,30,0,0.273972602739726,0.0,0.0,0.1847826086956521,0.9021739130434784,0.8571428571428571,0.0,0.0,0.2444444444444444,0.273076923076923,0.2761904761904762,1.0,2.0,4.0,1,0,1,1,0,0.0,0.726,0.0031
287.0,5.662960480135946,Palacio,Centro,Hotel/serviced,Entire home/apt,Standard,large_group,within an hour,large_operator,reviewed_30d,40.4231341,-3.710691,0.9145,1,1354,10,4.0,5.0,3.0,45,1,1,1,1,1,1,0,0,1,1,1.0,1.0,1.0,22.0,1.0,1.0,1125,9,27,51,305,19,19,4,0,4.79,4.79,4.95,4.89,4.79,4.95,4.63,1.0,21,21,0,0,3.9,2148.0,16.0,129.0,1,1,1,0.1643835616438356,0.0888888888888888,0.0,0.1521739130434782,0.4130434782608695,0.4065934065934066,0.0,0.0,0.2555555555555555,0.160919540229885,0.173076923076923,0.5,0.3,19.0,1,1,1,0,1,0.3,0.8356,0.0122
197.0,5.288267030694535,Bellas Vistas,Tetuán,Apartment/condo,Entire home/apt,Standard,large_group,within an hour,large_operator,reviewed_30d,40.45003,-3.70447,3.6954,1,157,8,3.0,4.0,3.0,22,1,1,1,1,0,1,0,1,1,0,0.99,0.99,0.0,338.0,1.0,1.0,1125,6,24,51,322,30,24,3,13,4.5,4.7,4.73,4.4,4.57,4.2,4.27,1.0,334,334,0,0,1.92,1750.0,13.0,455.0,1,1,1,0.1178082191780822,0.0,0.0,0.217391304347826,0.25,0.4725274725274725,0.0,0.0,0.0,0.1149425287356321,0.125,0.5,0.375,10.0,1,1,1,1,1,0.2,0.8822,0.0101
63.0,4.158883083359672,Embajadores,Centro,Apartment/condo,Private room,Shared,couple,within an hour,large_operator,reviewed_30d,40.4124394,-3.7014673,0.5236,1,1878,2,1.0,0.0,1.0,9,1,1,0,0,0,0,0,0,0,0,0.93,0.99,0.0,32.0,1.0,1.0,21,18,48,78,353,1,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,7,0,7,0,1.0,66.0,26.0,0.0,1,2,1,0.0328767123287671,0.0,0.0,0.1195652173913043,0.0108695652173913,0.1318681318681318,0.0,0.0,0.0,0.0344827586206896,0.0288461538461538,0.0,0.5,1.0,1,1,1,0,1,0.6,0.9671,-0.0056
78.0,4.3694478524670215,Comillas,Carabanchel,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,professional_host,reviewed_30d,40.39276,-3.71096,2.741,1,120,4,1.0,2.0,1.0,30,1,1,1,1,0,1,0,0,1,0,1.0,0.98,0.0,5.0,1.0,1.0,1125,11,18,48,48,151,30,5,37,4.65,4.69,4.65,4.87,4.72,4.18,4.48,0.0,5,5,0,0,2.6,1769.0,1.0,1740.0,1,2,1,0.8684931506849315,1.0,1.0,0.9891304347826086,0.4891304347826087,0.6043956043956044,1.0,1.0,0.8666666666666667,0.8692307692307693,0.8666666666666667,0.5,0.25,13.0,1,1,1,0,0,0.3667,0.1315,-0.0026
170.0,5.14166355650266,Guindalera,Salamanca,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,reviewed_90d,40.43369879999999,-3.6722668,3.2643,1,284,4,0.0,2.0,1.0,16,1,1,1,1,1,1,0,0,1,1,0.91,0.99,0.0,21.0,1.0,1.0,365,10,36,57,83,4,4,0,0,5.0,5.0,5.0,5.0,4.75,5.0,4.75,1.0,21,21,0,0,0.71,985.0,38.0,129.0,1,1,1,0.7726027397260274,0.9111111111111112,1.0,0.9891304347826086,0.1956521739130435,0.4725274725274725,1.0,1.0,0.6111111111111112,0.7624521072796935,0.7980769230769231,0.5,0.25,4.0,1,0,1,0,0,0.3333,0.2274,0.0356
196.0,5.2832037287379885,Almagro,Chamberí,Apartment/condo,Entire home/apt,Standard,family_group,within an hour,large_operator,stale_over_365d,40.42908,-3.69209,1.6873,1,166,5,3.0,3.0,4.0,28,1,1,1,1,1,1,0,1,1,0,0.97,0.99,0.0,904.0,1.0,1.0,1125,0,0,0,206,4,0,0,1,4.25,4.25,4.0,4.5,4.0,4.75,4.0,1.0,384,384,0,0,0.1,1948.0,380.0,864.0,1,30,1,0.4356164383561643,0.1777777777777777,0.0,0.5543478260869565,1.0,1.0,0.0,0.2282608695652173,0.5222222222222223,0.4384615384615384,0.4285714285714285,0.6,0.8,0.0,1,0,0,1,0,0.0,0.5644,-0.0099
77.0,4.356708826689592,Castilla,Chamartín,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,small_multi_host,reviewed_365d,40.47053,-3.68546,6.1728,0,85,3,1.0,3.0,1.0,41,1,1,1,1,0,1,1,1,1,0,1.0,0.79,1.0,4.0,1.0,1.0,330,7,37,67,158,209,4,0,9,4.93,4.94,4.93,4.94,4.95,4.84,4.85,0.0,4,3,1,0,1.78,4260.0,108.0,3423.0,1,29,0,0.5671232876712329,0.2,1.0,1.0,0.0652173913043478,0.3956043956043956,0.8586956521739131,1.0,0.0,0.5615384615384615,0.580952380952381,1.0,0.3333,2.0,1,0,0,1,0,0.2333,0.4329,0.0194
113.0,4.736198448394496,Embajadores,Centro,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,small_multi_host,reviewed_30d,40.41126,-3.69833,0.7707,1,1878,4,1.0,2.0,1.0,17,1,1,1,1,1,1,0,0,0,0,1.0,0.88,1.0,3.0,1.0,1.0,365,4,18,40,122,31,30,2,0,4.81,4.81,4.74,4.84,4.97,4.87,4.68,0.0,3,3,0,0,1.43,2546.0,24.0,627.0,1,3,0,0.6657534246575343,0.2888888888888888,1.0,0.9891304347826086,0.3804347826086957,0.6703296703296703,0.8586956521739131,1.0,0.1222222222222222,0.6666666666666666,0.6634615384615384,0.5,0.25,26.0,1,1,1,1,0,0.1333,0.3342,-0.0032
68.0,4.23410650459726,Valdeacederas,Tetuán,Apartment/condo,Entire home/apt,Standard,couple,within a day,large_operator,reviewed_90d,40.46339,-3.69792,5.2044,0,214,2,1.0,1.0,1.0,18,1,1,1,1,0,1,0,0,1,0,0.51,0.28,0.0,68.0,1.0,1.0,365,5,31,61,336,1,1,0,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,63,63,0,0,0.46,357.0,64.0,0.0,1,5,1,0.0794520547945205,0.0,0.0,0.1413043478260869,0.1739130434782608,0.3186813186813186,0.0,0.0,0.0,0.0766283524904214,0.0865384615384615,0.5,0.5,1.0,1,0,1,1,1,0.1667,0.9205,0.0099
130.0,4.875197323201151,Bellas Vistas,Tetuán,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,no_reviews,40.45110880833448,-3.708605608759744,3.8366,1,157,4,4.0,4.0,2.0,9,1,1,1,1,1,1,0,0,0,0,1.0,0.78,0.0,40.0,1.0,1.0,365,0,1,1,226,0,0,0,0,,,,,,,,0.0,1,1,0,0,,3457.0,,,0,30,1,0.3808219178082191,0.3444444444444444,0.0,0.1847826086956521,0.9891304347826086,0.8461538461538461,0.0,0.0,0.6888888888888889,0.3846153846153846,0.3714285714285714,1.0,0.5,0.0,0,0,0,1,0,0.0,0.6192,-0.0132
112.0,4.727387818712341,Palacio,Centro,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,reviewed_90d,40.41114,-3.71247,0.9669,1,1354,4,1.0,1.0,1.0,21,1,1,1,1,1,1,0,1,0,0,0.86,0.95,0.0,76.0,1.0,1.0,365,9,30,58,148,1,1,0,0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,75,75,0,0,0.51,5053.0,58.0,0.0,1,3,1,0.5945205479452055,0.2,1.0,0.9891304347826086,0.1847826086956521,0.5054945054945055,0.8586956521739131,1.0,0.0,0.5862068965517241,0.6153846153846154,0.25,0.25,1.0,1,0,1,0,0,0.3,0.4055,0.0292
